,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
896,0.43,Very Good,D,SI1,0.8063693355684037,-0.6757036078045094,-0.8529960299939366,-0.8164134777444069,-0.7479537829988885,1043.5093787865333
897,2.3,Ideal,H,SI2,-0.08554106860997285,-0.6757036078045094,2.4500206761392604,2.5072101946299714,2.44783932187419,16760.16280246425
898,0.91,Premium,I,VS1,0.12028440927734332,-0.23002998412561923,0.4503565081018653,0.4085535126157981,0.4468697652194246,4231.110487009031
899,0.4,Ideal,F,SI2,0.18889290190645036,-0.23002998412561923,-0.9244126074238437,-0.9154916902000119,-0.8919084273625408,-255.5099488522178
900,1.0,Ideal,E,SI1,-0.08554106860997285,-0.23002998412561923,0.5664084464254641,0.6427383784199546,0.5908244095830769,5663.801110468697
901,0.41,Premium,G,VS2,0.12028440927734332,0.6613172632321611,-0.8619231021726756,-0.9064845799767745,-0.8631174984898103,921.1860949677648
902,0.35,Ideal,H,VVS1,-0.8402344875301403,-0.23002998412561923,-1.0315374735687042,-1.0325841231020902,-1.107840393908019,871.1560177936356
903,1.1,Very Good,G,IF,-0.8402344875301403,-1.1213772314833996,0.9234913335749984,0.8769232442241113,0.7779654472558246,7456.152207112961
904,0.3,Premium,G,SI1,0.5319353650519806,1.5526645105899415,-1.290422566752117,-1.3298187604689047,-1.2517950382716714,-356.39201944362435
905,0.31,Ideal,G,VVS2,-0.6344090096428241,-0.6757036078045094,-1.1832977006072565,-1.1676907764506417,-1.2230041093989408,1101.2554099117292
906,0.94,Premium,F,SI2,0.46332687242287357,0.21564363955327095,0.4414294359231271,0.3905392921693241,0.4756606940921551,3926.306363375149
907,0.72,Good,G,SI2,1.355237276601255,0.6613172632321611,0.004002899164946819,-0.07783043943898907,0.13016954761938956,1424.4552371691161
908,0.7,Very Good,F,SI1,-0.7716259949010333,1.1069908869110514,-0.022778317371268512,0.012240662793378602,-0.10015788336245347,2732.3170115095054
909,0.24,Ideal,H,VS2,-0.42858353175550307,-0.6757036078045094,-1.5582347321142678,-1.5369822956033505,-1.5684952558717058,-284.1703620542985
910,0.57,Very Good,E,VS2,-1.5263194138212008,-0.6757036078045094,-0.25488219401846596,-0.239958423457252,-0.41685810096248854,2324.0790682731417
911,0.71,Premium,I,SI1,-0.016932575980865835,-0.6757036078045094,-0.00492417301379136,-0.023787778099568627,-0.013785096744262735,1769.5119984499418
912,0.79,Ideal,H,VVS2,0.18889290190645036,-0.720270970172399,0.1289819096672837,0.19238286725811474,0.1877514053648505,4303.049128915058
913,0.3,Premium,G,VS1,-1.4577109211920938,0.6613172632321611,-1.2100789171434718,-1.25776187868301,-1.3525632893262276,520.2476214758225
914,0.52,Premium,E,VS2,-0.08554106860997285,0.6613172632321611,-0.5137672872018787,-0.5371930608240664,-0.5320218164534104,1982.9000693587718
915,1.22,Very Good,F,VVS2,-0.7030175022719263,1.9983381342688318,0.9591996222899518,0.9940156771261895,0.8643382338740153,8626.171438789854
916,1.0,Good,D,SI1,2.1785391881505296,-2.01272447884118,0.47713772463807985,0.5076317250714024,0.7779654472558246,5549.630645176564
917,0.3,Good,H,VVS1,1.149411798713934,-0.23002998412561923,-1.308276711109594,-1.2847832093527207,-1.1798177160898449,346.55456878291375
918,0.3,Good,E,VS2,1.6982797397467853,-0.23002998412561923,-1.3350579276458086,-1.4469111933709828,-1.2230041093989408,288.4755443366637
919,0.51,Premium,E,VS2,-0.8402344875301403,-0.6757036078045094,-0.44235070977197166,-0.5011646199311192,-0.5608127453261409,1868.86896984046
920,1.22,Ideal,H,VVS2,0.6691523503101946,-1.56705085516229,0.9234913335749984,0.9850085669029529,1.0514792715467631,8203.585179214007
921,0.56,Ideal,D,VS2,-0.35997503912639606,-0.6757036078045094,-0.3887882766995418,-0.3480437461360937,-0.40246263652612363,2655.257794436585
922,0.53,Ideal,E,VS2,-0.2227580538681869,-0.6757036078045094,-0.4959131428444023,-0.4381148483684613,-0.4888354231443144,2275.8366107511333
923,0.58,Ideal,E,VS2,0.05167591664823631,-0.23002998412561923,-0.3709341323420646,-0.33903663591285627,-0.3448807787806627,2599.984592089769
924,0.73,Premium,I,VS1,-0.35997503912639606,0.6613172632321611,0.0932736209523302,0.07529043435603645,0.043796761001198184,2644.797568655766
925,1.13,Ideal,F,I1,0.3261098871646644,-1.1213772314833996,0.8431476839663531,0.8048663624382167,0.8643382338740153,3758.5860528734993
926,0.7,Very Good,F,VS1,-0.8402344875301403,-0.23002998412561923,0.03078411570116136,0.05727621390956243,-0.05697149005335811,3571.080692136968
927,0.59,Ideal,D,IF,-0.7030175022719263,0.21564363955327095,-0.25488219401846596,-0.22194420301077797,-0.31608984990793226,3696.938176249955
928,0.5,Ideal,G,VVS1,0.3261098871646644,-1.1213772314833996,-0.5762567924530475,-0.5642143914937763,-0.5320218164534104,2408.308470255344
929,1.07,Very Good,G,VVS2,0.7377608429392968,-0.23002998412561923,0.6467520960341092,0.741816590875559,0.7923609116921896,7125.565969569057
930,0.42,Ideal,G,VVS2,0.25750139453555737,-0.23002998412561923,-0.8351418856364603,-0.870456139083828,-0.8199311051807143,1742.5446469024905
931,0.27,Ideal,G,VS1,0.3947183797937665,-2.01272447884118,-1.4064745050757157,-1.3928685320315617,-1.3525632893262276,626.1560063511955
932,1.51,Premium,H,VS1,-0.4971920243846101,1.1069908869110514,1.387699086869394,1.4443711882880295,1.3249930958377028,10574.716842115973
933,1.33,Premium,G,SI2,-1.732144891708517,1.9983381342688318,1.3252095816182252,1.2822432042697673,1.037083807110398,7253.947556504568
934,0.53,Ideal,G,VVS1,-0.2227580538681869,-0.23002998412561923,-0.4959131428444023,-0.4741432892614086,-0.5032308875806799,2634.8480715661153
935,0.43,Ideal,F,VVS2,0.12028440927734332,-0.6757036078045094,-0.7994335969215067,-0.8254205879676434,-0.7911401763079839,2027.9044172560325
936,0.4,Premium,G,VS1,-0.29136654649729393,1.1069908869110514,-0.9154855352451055,-0.9695343515394323,-0.9638857495443667,1161.49440024664
937,0.9,Very Good,F,SI2,0.18889290190645036,0.6613172632321611,0.41464821938691176,0.32748952060666625,0.38928790747396375,3368.2107292367855
938,2.07,Fair,D,SI2,1.9041052176341013,1.1069908869110514,2.01259413938108,1.9307551403428167,2.2750937486378073,14388.996041090359
939,1.51,Premium,G,VS2,-1.732144891708517,1.5526645105899415,1.5573134582654233,1.534442290520398,1.2674112380922418,10587.2331475101
940,0.32,Ideal,F,SI1,-0.08554106860997285,-1.1213772314833996,-1.1832977006072565,-1.1586836662274052,-1.16542225165348,182.3826501571573
941,0.5,Premium,E,SI1,0.3947183797937665,1.1069908869110514,-0.5137672872018787,-0.5912357221634869,-0.5032308875806799,1054.0015331353236
942,0.9,Good,G,VS1,-0.4971920243846101,1.9983381342688318,0.3789399306719583,0.45358906373198193,0.34610151416486773,5005.257895044307
943,0.71,Fair,D,SI1,3.139058084958008,-0.6757036078045094,-0.11204903915865189,-0.22194420301077797,0.20214686980121604,2359.906870677426
944,1.21,Good,H,SI1,1.4238457692303572,2.889685381626612,0.8788559726813067,0.8048663624382167,1.037083807110398,6190.5293025449055
945,0.32,Premium,E,SI1,0.3261098871646644,0.21564363955327095,-1.2011518449647336,-1.239747658236536,-1.1798177160898449,89.84728735790213
946,0.7,Very Good,F,VS2,-0.016932575980865835,2.444011757947722,-0.11204903915865189,-0.08683754966222647,-0.10015788336245347,3261.3818142039677
947,0.42,Ideal,E,VS1,-0.08554106860997285,-0.23002998412561923,-0.8351418856364603,-0.8074063675211702,-0.8199311051807143,1694.2594288943787
948,0.92,Very Good,G,SI2,-1.5949279064503077,1.9983381342688318,0.5396272298892487,0.5616743864108236,0.3317060497285028,3458.7797418973505
949,1.0,Premium,H,SI2,-1.1832769506756706,1.9983381342688318,0.709241601285278,0.6967810397593751,0.533242551837616,3704.8261304465914
950,1.09,Ideal,I,VS2,0.05167591664823631,-0.23002998412561923,0.7270957456427544,0.7688379215452695,0.7491745183830936,5805.900690698465
951,0.56,Premium,I,VVS1,-0.7716259949010333,0.6613172632321611,-0.39771534887828,-0.3660579665825669,-0.46004449427158395,1847.938577097654
952,1.01,Fair,E,VS2,3.3448835628453244,-1.1213772314833996,0.47713772463807985,0.4175606228390347,0.8787336983103815,5395.583174513635
953,2.02,Premium,J,VS2,0.18889290190645036,0.6613172632321611,2.0750836446322487,2.1108973448075528,2.1023481754014246,14010.108540381667
954,0.3,Very Good,E,SI2,-2.006578862224945,1.1069908869110514,-1.2011518449647336,-1.1857049968971156,-1.3669587537625931,-1021.1928954749785
955,1.03,Very Good,D,SI2,-0.29136654649729393,1.5526645105899415,0.6467520960341092,0.678766819312902,0.6196153384558074,4935.529610450826
956,0.62,Premium,G,VS2,-0.42858353175550307,0.6613172632321611,-0.15668440005234438,-0.21293709278754136,-0.22971706328974087,2366.414110586864
957,0.83,Good,J,SI1,1.4238457692303572,0.21564363955327095,0.2093255592759289,0.19238286725811474,0.37489244303759817,1673.5338439564769
958,0.9,Premium,F,SI2,-1.937970369595838,0.6613172632321611,0.5128460133530334,0.47160328417845515,0.2309377986739465,3607.896329110009
959,2.04,Very Good,I,SI1,0.9435863208266178,0.21564363955327095,2.0750836446322487,2.0298333527984216,2.1887209620196155,14186.663494112312
960,0.9,Good,D,SI2,1.4238457692303572,0.21564363955327095,0.35215871413574296,0.3184824103834296,0.5188470874012505,3536.9785269607137
961,1.11,Ideal,H,SI1,-0.08554106860997285,-0.6757036078045094,0.8520747561450921,0.8949374646705852,0.7635699828194598,5955.124833013576
962,0.51,Ideal,F,VVS1,-0.2227580538681869,-0.6757036078045094,-0.5226943593806168,-0.5101717301543558,-0.5320218164534104,2631.5561930413787
963,0.28,Good,F,VVS2,2.1785391881505296,-0.23002998412561923,-1.433255721611931,-1.4198898627012724,-1.2230041093989408,877.4217906147014
964,0.52,Very Good,E,VS2,0.5319353650519806,-0.6757036078045094,-0.5226943593806168,-0.5011646199311192,-0.44564902983521903,1960.4809350493138
965,1.2,Ideal,F,VS2,0.3947183797937665,-0.6757036078045094,0.9681266944686908,0.9489801260100057,1.0082928782376683,7812.310687130741
966,0.29,Ideal,F,VS2,-0.08554106860997285,-0.6757036078045094,-1.2993496389308552,-1.2757760991294833,-1.2805859671444018,539.5192282525177
967,1.52,Very Good,I,VS2,1.080803306084827,1.5526645105899415,1.3698449425119168,1.3452929758324252,1.5121341335104503,9512.11577523477
968,1.01,Good,D,SI1,0.9435863208266178,1.1069908869110514,0.5217730855317724,0.5886957170805335,0.6771971962012677,5580.871908079272
969,1.2,Ideal,F,SI1,-0.15414956123907986,-2.01272447884118,1.0127620553623824,1.0480583384656108,1.0082928782376683,7376.083298914574
970,0.5,Ideal,F,VVS2,0.3261098871646644,-1.56705085516229,-0.5941109368105238,-0.5552072812705396,-0.5320218164534104,2638.9236235086278
971,0.35,Ideal,E,VS2,-0.08554106860997285,-0.6757036078045094,-1.0672457622836578,-1.095633894664748,-1.0790494650352884,923.9955417053939
972,0.53,Ideal,E,VS2,-0.15414956123907986,-0.6757036078045094,-0.4959131428444023,-0.45612906881493454,-0.4888354231443144,2251.9991747131803
973,0.55,Ideal,F,VS2,-0.5658005170137171,-0.23002998412561923,-0.3887882766995418,-0.35705085635933026,-0.43125356539885346,2249.2156584869904
974,2.07,Ideal,J,VVS2,0.6691523503101946,-1.56705085516229,2.1732814385983703,2.1469257857004993,2.2606982842014425,15130.335452977564
975,2.01,Premium,E,SI2,-2.075187354854047,-1.56705085516229,2.262552160385754,2.2189826674863937,1.857625279983216,14600.23122086714
976,0.3,Very Good,D,SI2,0.05167591664823631,0.21564363955327095,-1.290422566752117,-1.2757760991294833,-1.2661905027080362,-751.4520915407006
977,0.74,Ideal,G,VVS2,-0.5658005170137171,0.21564363955327095,0.10220069313106837,0.1293330956954569,0.043796761001198184,4215.508485295459
978,1.02,Very Good,G,SI1,0.8749778281975108,-1.1213772314833996,0.5931896629616793,0.6427383784199546,0.7347790539467286,5390.709473827755
979,2.0,Premium,I,VS1,-0.42858353175550307,0.21564363955327095,2.092937788989725,2.1379186754772626,2.0303708532195985,14923.513581308125
980,1.51,Premium,J,VVS2,0.6005438576810875,0.6613172632321611,1.4234073755843475,1.4173498576183188,1.4977386690740855,9437.440425654131
981,0.3,Ideal,F,SI1,-0.7716259949010333,-0.23002998412561923,-1.2457872058584252,-1.2307405480132996,-1.2949814315807666,17.0300709829296
982,0.57,Ideal,E,VS1,-0.4971920243846101,-0.6757036078045094,-0.31737169926963477,-0.30300819501990905,-0.3592762432170276,2731.827804871065
983,2.15,Ideal,I,SI1,0.5319353650519806,-0.23002998412561923,2.2000626551345848,2.182954226593447,2.2606982842014425,15570.494442536685
984,0.97,Premium,F,SI2,0.12028440927734332,0.21564363955327095,0.5128460133530334,0.5526672761875862,0.5476380162739809,4292.972232505856
985,1.2,Premium,D,SI2,0.18889290190645036,0.21564363955327095,0.9859808388261672,0.9309659055635316,0.9795019493649372,6493.904560361726
986,0.26,Ideal,G,SI1,0.3261098871646644,-1.56705085516229,-1.4511098659694073,-1.4559183035942196,-1.4101451470716886,-309.36386453962564
987,1.51,Premium,G,VS2,0.5319353650519806,0.6613172632321611,1.4323344477630857,1.390328526948609,1.4833432046377206,10472.621654774934
988,0.31,Ideal,E,VS2,-0.8402344875301403,-0.6757036078045094,-1.1832977006072565,-1.2217334377900628,-1.2661905027080362,661.11967908372
989,0.79,Premium,H,SI2,0.7377608429392968,-0.23002998412561923,0.15576312620349905,0.1293330956954569,0.2309377986739465,1948.776773860036
990,0.77,Premium,G,SI2,-0.35997503912639606,0.21564363955327095,0.22717970363340606,0.20138997748135135,0.14456501205575512,2191.970208166854
991,0.57,Good,F,VS1,-1.1832769506756706,1.5526645105899415,-0.3441529158058501,-0.32102241546638305,-0.46004449427158395,2380.1914333472128
992,0.27,Ideal,G,VVS2,0.7377608429392968,-0.6757036078045094,-1.442182793790669,-1.4198898627012724,-1.3525632893262276,958.5800642525733
993,0.52,Ideal,G,VVS2,-0.4971920243846101,-0.6757036078045094,-0.44235070977197166,-0.5011646199311192,-0.5176263520170449,2385.2055367103676
994,0.43,Ideal,G,IF,-0.35997503912639606,-0.23002998412561923,-0.8262148134577221,-0.7893921470746962,-0.83432656961708,2220.483672004323
995,0.6,Ideal,G,VVS2,0.18889290190645036,-0.23002998412561923,-0.2905904827334194,-0.2489655336804886,-0.24411252772610578,3109.2815657000156
996,0.36,Premium,D,SI2,-0.15414956123907986,1.1069908869110514,-1.0672457622836578,-1.0235770128788535,-1.050258536162558,-304.06480680692084
997,0.54,Ideal,E,VVS2,0.3261098871646644,-1.56705085516229,-0.45127778195070983,-0.42910773814522474,-0.40246263652612363,2956.9280101439676
998,0.9,Good,J,SI2,1.4924542618594643,-0.6757036078045094,0.3878670028506965,0.32748952060666625,0.5476380162739809,1330.490065342965
999,1.0,Premium,G,SI2,0.8063693355684037,1.1069908869110514,0.5485543020679868,0.5076317250714024,0.6340108028921724,4207.3981225928865
1000,1.03,Very Good,G,SI1,0.6005438576810875,-0.6757036078045094,0.6021167351404175,0.6337312681967181,0.6915926606376326,5497.638947908265
1001,0.53,Very Good,F,SI1,0.5319353650519806,-0.23002998412561923,-0.48698607066566335,-0.44712195859169795,-0.40246263652612363,1376.7599868725194
1002,0.4,Ideal,G,VVS1,0.18889290190645036,-1.1213772314833996,-0.8887043187088901,-0.8614490288605906,-0.8487220340534448,1725.2561777426306
1003,0.64,Premium,H,SI1,-1.1832769506756706,0.6613172632321611,-0.09419489480117553,-0.14988732122488352,-0.25850799216247133,1550.6786466720216
1004,0.35,Very Good,H,VS2,-1.1146684580465636,-0.6757036078045094,-1.0047562570324888,-0.9875485719859064,-1.0934449294716542,76.95712561525352
1005,0.9,Premium,H,SI2,-1.5263194138212008,1.1069908869110514,0.5217730855317724,0.4986246148481658,0.3029151208557723,2877.2647756112583
1006,1.09,Good,H,SI1,1.0121948134557248,-0.23002998412561923,0.7181686734640162,0.7508237010987964,0.8643382338740153,5359.458780290671
1007,0.73,Ideal,I,SI1,-0.016932575980865835,-1.1213772314833996,0.03971118787990033,0.07529043435603645,0.058192225437563735,2046.592117580399
1008,0.9,Very Good,F,VS2,0.9435863208266178,0.6613172632321611,0.35215871413574296,0.2824539694904824,0.4324743007830591,4861.625065514461
1009,1.06,Ideal,I,SI2,0.12028440927734332,0.6613172632321611,0.6556791682128474,0.7057881499826117,0.6915926606376326,4032.651370163755
1010,0.7,Premium,F,VS2,-0.7716259949010333,0.21564363955327095,0.05756533223737669,-0.014780667876332018,-0.07136695448972302,3227.102120204537
1011,1.01,Very Good,H,SI1,0.05167591664823631,1.5526645105899415,0.5931896629616793,0.6607525988664279,0.6340108028921724,4741.322102023968
1012,0.96,Premium,G,SI2,-1.6635363990794148,0.21564363955327095,0.6735333125703246,0.6247241579734807,0.4180788363466942,3892.6522667029667
1013,0.49,Very Good,H,VVS2,0.3947183797937665,-0.23002998412561923,-0.6387462977042163,-0.6182570528331974,-0.5752082097625058,1693.4421416896198
1014,1.06,Ideal,I,VVS1,-1.0460599654174565,-0.23002998412561923,0.7895852508939233,0.8318876931079274,0.6628017317649028,6158.837978958719
1015,0.54,Good,D,SI1,1.355237276601255,-0.23002998412561923,-0.46020485412944884,-0.5371930608240664,-0.3448807787806627,1431.0116139026202
1016,0.52,Very Good,E,SI2,0.6005438576810875,0.21564363955327095,-0.5584026480955704,-0.5371930608240664,-0.47443995870794947,489.0838937753433
1017,0.41,Ideal,E,VS1,0.25750139453555737,-0.6757036078045094,-0.8529960299939366,-0.8884703595303013,-0.83432656961708,1550.1862169698456
1018,0.5,Good,E,VVS2,-0.08554106860997285,1.9983381342688318,-0.6208921533467392,-0.5822286119402502,-0.6039991386352362,2308.486641202339
1019,1.06,Ideal,I,SI2,0.6691523503101946,0.21564363955327095,0.6646062403915863,0.6877739295361385,0.7635699828194598,3949.855124534336
1020,0.44,Ideal,E,SI1,-0.42858353175550307,-0.6757036078045094,-0.7280170194915997,-0.753363706181749,-0.776744711871619,933.4182988410478
1021,0.73,Ideal,F,VS1,0.6005438576810875,-0.6757036078045094,-0.00492417301379136,-0.023787778099568627,0.058192225437563735,3961.2660995611136
1022,0.56,Ideal,D,VS2,0.12028440927734332,-0.23002998412561923,-0.4244965654144953,-0.3930792972522775,-0.3880671720897581,2630.3854669729526
1023,0.42,Very Good,D,SI2,0.9435863208266178,-0.6757036078045094,-0.8351418856364603,-0.8974774697535379,-0.7623492474352541,-109.16535373358283
1024,0.81,Very Good,F,VVS2,0.9435863208266178,-0.6757036078045094,0.22717970363340606,0.1473473161419309,0.3029151208557723,4705.07430159485
1025,0.72,Ideal,I,VS2,0.05167591664823631,-0.6757036078045094,-0.013851245192530332,0.030254883239851815,0.029401296564833278,2528.689286515882
1026,0.41,Ideal,D,VS2,0.46332687242287357,-1.1213772314833996,-0.8708501743514138,-0.8524419186373541,-0.8055356407443495,1558.3962706438974
1027,1.01,Very Good,I,SI1,1.080803306084827,0.6613172632321611,0.4682106524593417,0.43557484328550794,0.5908244095830769,4311.21619423139
1028,1.13,Ideal,E,I1,0.18889290190645036,-1.1213772314833996,0.8252935396088767,0.8679161340008746,0.8643382338740153,3953.236459222071
1029,1.53,Premium,F,VS2,-2.2124043401122613,1.1069908869110514,1.6822924687677603,1.6425276131992388,1.296202166964973,10916.021880541573
1030,0.72,Ideal,H,VVS1,0.5319353650519806,-0.23002998412561923,-0.03170538955000669,-0.005773557653094612,0.043796761001198184,3647.200727475868
1031,0.7,Very Good,E,SI2,-1.5263194138212008,-0.6757036078045094,0.048638260058638506,0.06628332413279904,-0.12894881223518395,1967.8168233392507
1032,1.09,Very Good,G,VS2,-0.5658005170137171,-0.6757036078045094,0.834220611787615,0.8679161340008746,0.7635699828194598,6567.898973026464
1033,1.22,Very Good,I,VS1,-0.08554106860997285,1.1069908869110514,1.0038349831836444,0.9579872362332423,0.9651064849285723,6931.960346641453
1034,0.31,Ideal,D,VS1,-0.8402344875301403,-1.1213772314833996,-1.16544355624978,-1.2127263275668263,-1.2517950382716714,1127.563244816483
1035,0.42,Ideal,G,IF,0.6691523503101946,-0.6757036078045094,-0.8708501743514138,-0.870456139083828,-0.7911401763079839,2088.2748767097264
1036,0.3,Premium,F,VS2,-0.7030175022719263,0.21564363955327095,-1.2368601336796872,-1.2757760991294833,-1.3093768960171321,459.0061468057215
1037,1.31,Premium,J,SI1,-0.7030175022719263,0.21564363955327095,1.2270117876521036,1.192172102037399,1.094665664855859,6313.365308529246
1038,1.01,Good,F,SI2,1.7668882323758874,0.6613172632321611,0.5307001577105105,0.47160328417845515,0.7347790539467286,4209.404664308377
1039,1.26,Premium,H,SI2,-0.29136654649729393,-0.23002998412561923,1.0931057049710278,1.0210370077959001,1.0082928782376683,6208.216731389409
1040,2.23,Premium,J,SI2,-0.8402344875301403,1.5526645105899415,2.441093603960522,2.3991248719511304,2.2463028197650763,14568.368914041905
1041,0.72,Good,F,SI1,-0.9088429801592474,1.5526645105899415,0.012929971343684999,0.05727621390956243,-0.07136695448972302,2781.817268923445
1042,1.0,Fair,F,VS2,2.0413222028923155,0.6613172632321611,0.43250236374438816,0.3725250717228509,0.6628017317649028,5318.2923266069865
1043,0.53,Good,I,VS1,1.7668882323758874,-1.1213772314833996,-0.5048402150231405,-0.546200171047303,-0.3304853143442972,876.8099874481699
1044,2.01,Very Good,G,SI1,0.9435863208266178,0.6613172632321611,2.048302428096033,2.0208262425751853,2.17432549758325,14805.772546386357
1045,0.32,Ideal,D,VVS2,-0.29136654649729393,-0.7648383325402888,-1.16544355624978,-1.1676907764506417,-1.1942131805262104,1628.3966171312227
1046,1.04,Ideal,H,SI1,0.6691523503101946,-1.56705085516229,0.6913874569278009,0.6607525988664279,0.7635699828194598,5119.475440834668
1047,1.22,Ideal,G,IF,-0.016932575980865835,-0.6757036078045094,1.0127620553623824,1.0570654486888473,1.0226883426740332,8840.984332673312
1048,1.0,Good,H,SI1,1.355237276601255,1.1069908869110514,0.5307001577105105,0.5076317250714024,0.6915926606376326,4401.4631240383505
1049,0.31,Ideal,D,IF,-0.42858353175550307,-0.6757036078045094,-1.2011518449647336,-1.1857049968971156,-1.2230041093989408,1834.0038109175714
1050,2.01,Premium,H,VS2,0.7377608429392968,0.21564363955327095,2.01259413938108,1.9487693607892906,2.0879527109650597,15084.14720374867
1051,0.36,Ideal,F,VS1,-0.29136654649729393,-1.56705085516229,-0.9869021126750125,-0.978541461762669,-1.0070721428534626,1234.8574420280656
1052,0.39,Very Good,I,VVS2,0.6691523503101946,0.21564363955327095,-0.9690479683175354,-0.9605272413161957,-0.8919084273625408,487.56696184141447
1053,0.33,Premium,G,VS1,-0.08554106860997285,0.21564363955327095,-1.1565164840710411,-1.2127263275668263,-1.1798177160898449,737.342666482661
1054,0.32,Premium,I,IF,-0.9774514727883543,0.21564363955327095,-1.147589411892303,-1.1947121071203524,-1.2517950382716714,353.7844659574987
1055,0.4,Ideal,F,SI2,0.25750139453555737,-1.56705085516229,-0.879777246530152,-0.8614490288605906,-0.83432656961708,-240.63333328528051
1056,1.0,Very Good,D,SI1,0.25750139453555737,1.5526645105899415,0.5039189411742951,0.5256459455178764,0.5476380162739809,5624.427539908963
1057,0.33,Fair,H,VVS2,2.315756173408734,0.6613172632321611,-1.1922247727859945,-1.2757760991294833,-1.0070721428534626,-102.59806891621565
1058,1.5,Ideal,G,VS1,-0.29136654649729393,-0.6757036078045094,1.4948239530142544,1.4713925189577401,1.4257613468922596,10796.774730497198
1059,0.81,Very Good,I,VS1,1.0121948134557248,0.6613172632321611,0.14683605402476085,0.09330465480250966,0.24533326311031142,3251.3087185928066
1060,0.32,Very Good,G,VVS1,-0.5658005170137171,-0.23002998412561923,-1.1832977006072565,-1.1676907764506417,-1.2230041093989408,1089.8011511283187
1061,1.11,Very Good,H,VS1,1.0121948134557248,-0.23002998412561923,0.7806581787151851,0.7147952602058492,0.8787336983103815,6377.263702276853
1062,0.5,Ideal,H,VS2,-0.6344090096428241,-0.6757036078045094,-0.5048402150231405,-0.4921575097078818,-0.5752082097625058,1215.1207218845152
1063,0.33,Good,I,VS1,0.9435863208266178,-0.6757036078045094,-1.2100789171434718,-1.2037192173435889,-1.107840393908019,-305.24718004220915
1064,0.27,Fair,E,VS1,3.20766657758712,0.21564363955327095,-1.5582347321142678,-1.545989405826588,-1.2661905027080362,207.059354273135
1065,1.7,Ideal,H,I1,-0.29136654649729393,-1.1213772314833996,1.7537090461976672,1.7055773847618967,1.6704842423104682,8625.822143560801
1066,0.4,Very Good,E,SI1,-0.6344090096428241,1.9983381342688318,-0.9065584630663673,-0.8794632493070647,-0.9494902851080017,494.76158657883866
1067,1.51,Good,E,SI2,0.9435863208266178,0.21564363955327095,1.3787720146906557,1.4173498576183188,1.5265295979468154,9168.575441424535
1068,0.3,Very Good,E,VS2,0.12028440927734332,1.5526645105899415,-1.2993496389308552,-1.2757760991294833,-1.2661905027080362,451.83720114136236
1069,0.64,Very Good,D,SI1,1.355237276601255,-1.56705085516229,-0.23702804966098956,-0.19492287234106814,-0.05697149005335811,2580.9473113817085
1070,0.9,Good,F,SI1,0.7377608429392968,2.889685381626612,0.39679407502943465,0.22841130815106198,0.40368337191032866,3896.328983609237
1071,1.0,Very Good,H,SI2,-1.0460599654174565,1.5526645105899415,0.6288979516766329,0.6697597090896653,0.5044516229648855,3783.4685552408055
1072,1.01,Ideal,D,VS2,-1.3204939359338845,-0.6757036078045094,0.6735333125703246,0.7057881499826117,0.5044516229648855,6528.13088212754
1073,0.41,Very Good,E,SI1,0.8063693355684037,-0.23002998412561923,-0.9065584630663673,-0.8794632493070647,-0.8055356407443495,653.3289022558486
1074,1.0,Fair,F,VS2,4.579836430169241,0.21564363955327095,0.2093255592759289,0.32748952060666625,0.8499427694376505,5570.271008852422
1075,0.31,Very Good,G,SI1,-0.15414956123907986,0.6613172632321611,-1.2457872058584252,-1.2217334377900628,-1.2373995738353056,-254.0785473783228
1076,1.03,Very Good,D,SI2,0.05167591664823631,1.1069908869110514,0.6110438073191558,0.6427383784199546,0.6340108028921724,4972.117351116475
1077,1.03,Premium,H,SI1,0.12028440927734332,0.21564363955327095,0.6735333125703246,0.6247241579734807,0.6628017317649028,4934.2195134168605
1078,0.91,Premium,G,VVS2,0.05167591664823631,0.21564363955327095,0.4503565081018653,0.38153218194608746,0.4180788363466942,5529.602476388969
1079,0.31,Very Good,E,VVS1,-1.1832769506756706,-0.6757036078045094,-1.147589411892303,-1.122655225334458,-1.2373995738353056,1233.5999206221154
1080,0.8,Very Good,E,SI1,0.8063693355684037,1.1069908869110514,0.12005483748854553,0.1383402059186935,0.2309377986739465,3592.547038468726
1081,1.02,Very Good,D,SI1,0.6691523503101946,1.1069908869110514,0.5396272298892487,0.5886957170805335,0.6484062673285379,5814.62000022194
1082,1.0,Ideal,G,VS1,0.5319353650519806,-1.56705085516229,0.6021167351404175,0.6427383784199546,0.6915926606376326,6174.941915102524
1083,0.34,Premium,D,SI1,0.7377608429392968,0.21564363955327095,-1.1208081953560876,-1.1676907764506417,-1.0646540005989236,364.08958921798217
1084,1.0,Ideal,G,VS2,0.3947183797937665,-1.56705085516229,0.6110438073191558,0.5796886068572968,0.6484062673285379,5833.854235568266
1085,0.73,Ideal,G,VS2,-0.016932575980865835,-0.6757036078045094,0.048638260058638506,0.06628332413279904,0.058192225437563735,3509.5661336281787
1086,0.34,Good,E,SI1,1.080803306084827,-0.23002998412561923,-1.1565164840710411,-1.1406694457809319,-1.0358630717261932,64.3054123977322
1087,1.0,Premium,J,SI1,0.7377608429392968,0.6613172632321611,0.5664084464254641,0.48061039440169173,0.6196153384558074,3349.6072839771077
